date,close,diff,open,high,low,volume
2003.01.07,3100.0,0.0,3100.0,3100.0,3100.0,612627.0
2003.01.08,3040.0,60.0,3200.0,3340.0,2890.0,1061706.0
2003.01.09,3400.0,360.0,3020.0,3400.0,2910.0,1601366.0
2003.01.10,3100.0,300.0,3600.0,3640.0,3000.0,1018250.0
2003.01.13,3100.0,0.0,3120.0,3200.0,3010.0,478104.0
2003.01.14,3200.0,100.0,3140.0,3200.0,3020.0,644311.0
2003.01.15,3150.0,50.0,3200.0,3380.0,3100.0,472339.0
2003.01.16,3070.0,80.0,3150.0,3170.0,3050.0,280998.0
2003.01.17,2990.0,80.0,3040.0,3090.0,2950.0,214749.0
2003.01.20,2950.0,40.0,2910.0,2980.0,2910.0,81739.0
2003.01.21,2950.0,0.0,2930.0,3030.0,2910.0,141255.0
2003.01.22,2900.0,50.0,3000.0,3130.0,2900.0,433515.0
2003.01.23,2920.0,20.0,2900.0,3000.0,2840.0,547060.0
2003.01.24,2810.0,110.0,2920.0,2960.0,2800.0,311876.0
2003.01.27,2790.0,20.0,2790.0,2800.0,2790.0,276716.0
2003.01.28,2770.0,20.0,2770.0,2800.0,2770.0,212900.0
2003.01.29,2790.0,20.0,2790.0,2800.0,2790.0,435424.0
2003.01.30,2750.0,40.0,2800.0,2800.0,2730.0,82452.0
2003.02.03,2770.0,20.0,2770.0,2790.0,2770.0,143387.0
2003.02.04,2790.0,20.0,2800.0,2800.0,2790.0,80102.0
2003.02.05,2790.0,0.0,2790.0,2800.0,2790.0,83806.0
2003.02.06,2790.0,0.0,2850.0,3000.0,2790.0,240569.0
2003.02.07,2460.0,330.0,2790.0,2790.0,2460.0,85903.0
2003.02.10,2300.0,160.0,2330.0,2400.0,2220.0,78337.0
2003.02.11,2570.0,270.0,2330.0,2570.0,2300.0,177199.0
2003.02.12,2780.0,210.0,2750.0,2870.0,2620.0,218346.0
2003.02.13,2660.0,120.0,2780.0,2950.0,2610.0,94107.0
2003.02.14,2440.0,220.0,2700.0,2700.0,2350.0,53389.0
2003.02.17,2730.0,290.0,2510.0,2730.0,2510.0,117806.0
2003.02.18,2630.0,100.0,2750.0,2800.0,2580.0,54343.0
2003.02.19,2600.0,30.0,2730.0,2730.0,2540.0,24519.0
2003.02.20,2560.0,40.0,2570.0,2670.0,2480.0,12322.0
2003.02.21,2510.0,50.0,2530.0,2620.0,2450.0,30561.0
2003.02.24,2490.0,20.0,2510.0,2560.0,2470.0,20983.0
2003.02.25,2410.0,80.0,2450.0,2470.0,2370.0,15850.0
2003.02.26,2400.0,10.0,2500.0,2500.0,2390.0,23726.0
2003.02.27,2430.0,30.0,2360.0,2480.0,2360.0,6246.0
2003.02.28,2400.0,30.0,2490.0,2490.0,2400.0,3266.0
2003.03.03,2360.0,40.0,2440.0,2440.0,2300.0,12059.0
2003.03.04,2250.0,110.0,2290.0,2350.0,2230.0,38388.0
2003.03.05,2150.0,100.0,2210.0,2270.0,2040.0,16797.0
2003.03.06,2030.0,120.0,2150.0,2250.0,1930.0,11226.0
2003.03.07,1790.0,240.0,1890.0,2040.0,1790.0,20179.0
2003.03.10,1730.0,60.0,1690.0,1790.0,1670.0,34707.0
2003.03.11,1530.0,200.0,1690.0,1690.0,1530.0,17610.0
2003.03.12,1640.0,110.0,1510.0,1660.0,1510.0,11312.0
2003.03.13,1630.0,10.0,1660.0,1690.0,1540.0,20999.0
2003.03.14,1700.0,70.0,1680.0,1760.0,1670.0,17461.0
2003.03.17,1500.0,200.0,1670.0,1670.0,1500.0,32949.0
2003.03.18,1610.0,110.0,1540.0,1620.0,1530.0,15261.0
2003.03.19,1620.0,10.0,1610.0,1660.0,1600.0,15220.0
2003.03.20,1740.0,120.0,1610.0,1770.0,1610.0,27923.0
2003.03.21,1790.0,50.0,1810.0,1810.0,1730.0,28126.0
2003.03.24,1850.0,60.0,1840.0,1910.0,1760.0,26357.0
2003.03.25,1690.0,160.0,1730.0,1780.0,1630.0,30840.0
2003.03.26,1690.0,0.0,1690.0,1740.0,1630.0,27720.0
2003.03.27,1700.0,10.0,1660.0,1750.0,1650.0,16064.0
2003.03.28,1830.0,130.0,1670.0,1850.0,1670.0,28970.0
2003.03.31,2040.0,210.0,1950.0,2040.0,1890.0,164418.0
2003.04.01,2000.0,40.0,2000.0,2090.0,1920.0,71499.0
2003.04.02,1930.0,70.0,2070.0,2070.0,1930.0,65295.0
2003.04.03,1860.0,70.0,2010.0,2010.0,1840.0,53739.0
